month,City,Air_code,State,Airport,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,Cold,Fog,Hail,Precipitation,Rain,Snow,Storm,EventTotal,Avg_Severity,LocationLat,LocationLng,County,ZipCode
7,Houston,HOU,TX,William P Hobby,4816,1228,333.99,33.75,268.21,0.28,591.78,45,12,59831,15866,2351,8864,15,32735,0,0,0,3,0,0,0,3,1,29.714,-95.395,Harris,77030
7,Houston,IAH,TX,George Bush Intercontinental/Houston,11507,1855,462.82,79.89,631.88,0.03,680.38,135,59,148772,40436,7582,43170,2,57582,1,0,0,0,14,0,0,15,1.2,29.6073,-95.1587,Harris,77034
7,Houston,IAH,TX,George Bush Intercontinental/Houston,11507,1855,462.82,79.89,631.88,0.03,680.38,135,59,148772,40436,7582,43170,2,57582,0,0,0,0,34,0,0,34,1.147058824,29.6375,-95.2824,Harris,77061
7,Houston,IAH,TX,George Bush Intercontinental/Houston,11507,1855,462.82,79.89,631.88,0.03,680.38,135,59,148772,40436,7582,43170,2,57582,0,3,0,0,38,0,0,41,1.634146341,29.9844,-95.3607,Harris,77073
7,Houston,IAH,TX,George Bush Intercontinental/Houston,11507,1855,462.82,79.89,631.88,0.03,680.38,135,59,148772,40436,7582,43170,2,57582,0,0,0,3,0,0,0,3,1,29.714,-95.395,Harris,77030
7,Huntsville,HSV,AL,Huntsville International-Carl T Jones Field,369,79,30.26,2.58,13.78,0,32.37,4,0,5618,2098,653,543,0,2324,1,8,0,2,64,0,0,75,1.546666667,34.6787,-86.6848,Madison,35898
7,Hyannis,HYA,MA,Barnstable Municipal-Boardman/Polando Field,31,7,3.11,0,2.31,0,1.58,0,0,337,230,0,62,0,45,0,11,0,1,25,0,0,37,2.027027027,41.672,-70.2697,Barnstable,2601
7,Idaho Falls,IDA,ID,Idaho Falls Regional,223,30,12.16,0,6.31,0,11.53,0,1,2897,1822,0,287,0,788,0,2,0,0,16,0,0,18,1.388888889,43.5208,-112.0661,Bonneville,83402
7,Indianapolis,IND,IN,Indianapolis International,2514,614,208.25,20.7,119.86,0,265.19,23,13,37950,13264,1647,4814,0,18225,0,4,0,1,59,0,0,64,1.46875,39.825,-86.2958,Marion,46254
7,Indianapolis,IND,IN,Indianapolis International,2514,614,208.25,20.7,119.86,0,265.19,23,13,37950,13264,1647,4814,0,18225,0,3,0,1,51,0,0,55,1.509090909,39.7252,-86.2816,Marion,46241
7,International Falls,INL,MN,Falls International Einarson Field,54,2,0,0,0.76,0,1.24,0,0,113,0,0,29,0,84,0,13,0,0,24,0,1,38,2.184210526,48.5594,-93.3956,Koochiching,56649
7,Jacksonville,JAX,FL,Jacksonville International,1476,403,155.13,25.83,80.59,0,141.45,12,4,24598,9655,1576,3810,0,9557,0,4,0,1,46,0,0,51,1.470588235,30.3371,-81.5127,Duval,32225
7,Jacksonville,JAX,FL,Jacksonville International,1476,403,155.13,25.83,80.59,0,141.45,12,4,24598,9655,1576,3810,0,9557,2,9,0,1,71,0,0,83,1.819277108,30.4953,-81.6937,Duval,32218
7,Jacksonville,JAX,FL,Jacksonville International,1476,403,155.13,25.83,80.59,0,141.45,12,4,24598,9655,1576,3810,0,9557,0,1,0,0,57,0,0,58,1.379310345,30.2347,-81.6746,Duval,32212
7,Jacksonville,JAX,FL,Jacksonville International,1476,403,155.13,25.83,80.59,0,141.45,12,4,24598,9655,1576,3810,0,9557,2,4,0,0,54,0,0,60,1.666666667,30.3959,-81.4229,Duval,32227
7,Jacksonville,JAX,FL,Jacksonville International,1476,403,155.13,25.83,80.59,0,141.45,12,4,24598,9655,1576,3810,0,9557,2,17,0,0,21,0,0,40,2.375,30.2129,-81.8707,Duval,32221
7,Jamestown,JMS,ND,Jamestown Regional,84,14,4.7,0.42,0.86,0,8.02,0,0,901,207,18,41,0,635,0,1,0,0,19,0,0,20,1.25,46.9258,-98.6691,Stutsman,58401
7,Kalispell,FCA,MT,Glacier Park International,367,75,28.88,3.1,12.72,0,30.31,2,0,5174,1835,171,516,0,2652,0,22,0,0,7,0,0,29,2.103448276,48.3042,-114.2636,Flathead,59901
7,Kansas City,MCI,MO,Kansas City International,4079,860,280.87,37.41,136.57,3.06,402.06,25,8,50746,17889,2855,5736,115,24151,0,4,0,0,31,0,0,35,1.485714286,39.2972,-94.7306,Platte,64153
7,Kansas City,MCI,MO,Kansas City International,4079,860,280.87,37.41,136.57,3.06,402.06,25,8,50746,17889,2855,5736,115,24151,2,2,0,1,42,0,0,47,1.765957447,39.1209,-94.5972,Clay,64116
7,Key West,EYW,FL,Key West International,133,12,4.06,2,3.7,0,2.24,0,1,968,764,56,97,0,51,0,2,0,0,65,0,0,67,1.268656716,24.5571,-81.7554,Monroe,33040
7,Key West,EYW,FL,Key West International,133,12,4.06,2,3.7,0,2.24,0,1,968,764,56,97,0,51,2,1,0,5,59,0,0,67,1.447761194,24.5801,-81.6829,Monroe,33040
7,Killeen,GRK,TX,Robert Gray AAF,131,28,16.86,1,2.45,0,7.69,1,0,2988,2268,20,120,0,580,7,4,0,0,15,0,0,26,2,31.0673,-97.8289,Bell,76549
7,Killeen,GRK,TX,Robert Gray AAF,131,28,16.86,1,2.45,0,7.69,1,0,2988,2268,20,120,0,580,0,2,0,0,15,0,0,17,1.176470588,31.0858,-97.6865,Bell,76543
7,La Crosse,LSE,WI,La Crosse Regional,201,51,8.84,2.51,11.35,0,28.3,4,0,3140,813,104,470,0,1753,0,5,0,2,43,0,1,51,1.823529412,43.8792,-91.253,La Crosse,54603
7,Lafayette,LFT,LA,Lafayette Regional Paul Fournet Field,189,42,20.03,2.95,10.84,0,8.18,1,1,2159,1156,150,355,0,498,0,5,0,2,67,0,0,74,1.513513514,30.2115,-91.981,Lafayette,70501
7,Lake Charles,LCH,LA,Lake Charles Regional,77,8,3.88,0,1.93,0,2.19,1,0,472,205,0,119,0,148,2,1,0,0,36,0,0,39,1.230769231,30.2106,-93.1432,Calcasieu,70615
7,Lake Charles,LCH,LA,Lake Charles Regional,77,8,3.88,0,1.93,0,2.19,1,0,472,205,0,119,0,148,3,7,0,0,58,0,0,68,1.676470588,30.1256,-93.2277,Calcasieu,70605
7,Lansing,LAN,MI,Capital Region International,171,26,7.02,0,3.91,0,15.08,4,0,1742,375,0,139,0,1228,0,12,0,0,36,0,0,48,1.666666667,42.7762,-84.5997,Clinton,48906
7,Laramie,LAR,WY,Laramie Regional,52,10,4.48,0.83,0.43,0,4.26,0,0,1329,1046,81,21,0,181,0,0,0,0,34,0,0,34,1.058823529,41.3165,-105.6729,Albany,82070
7,Laredo,LRD,TX,Laredo International,166,25,11.75,1.14,5.43,0,6.68,1,1,2045,1303,186,122,0,434,1,1,0,0,8,0,0,10,1.5,27.5437,-99.4616,Webb,78041
7,Las Vegas,LAS,NV,McCarran International,13229,2756,727.19,80.48,708.5,3.7,1236.13,85,35,156542,43427,6248,33846,128,72893,0,0,0,0,9,0,0,9,1,36.0719,-115.1634,Clark,89119
7,Latrobe,LBE,PA,Arnold Palmer Regional,93,31,4.32,0.79,17.78,0,8.11,0,0,1911,225,43,1037,0,606,0,6,0,1,38,0,0,45,1.488888889,40.2759,-79.4048,Westmoreland,15650
7,Lewiston,LWS,ID,Lewiston Nez Perce County,85,4,2,0,1,0,1,0,0,224,139,0,40,0,45,1,0,0,0,2,0,0,3,2,46.3745,-117.0154,Nez Perce,83501
7,Lexington,LEX,KY,Blue Grass,431,112,51.92,0.64,26.65,0,32.81,14,2,8545,4919,43,1426,0,2157,0,12,0,6,49,0,0,67,1.656716418,38.0339,-84.6115,Fayette,40510
7,Lincoln,LNK,NE,Lincoln Airport,276,55,20.3,2.92,10.17,0,21.61,3,1,4329,1982,362,411,0,1574,0,10,0,0,40,0,0,50,1.9,40.8478,-96.7647,Lancaster,68524
7,Little Rock,LIT,AR,Bill and Hillary Clinton Nat Adams Field,606,175,64.34,2.24,34.34,0,74.07,3,0,10127,4209,122,1188,0,4608,0,0,0,0,57,0,0,57,1.403508772,34.7273,-92.2357,Pulaski,72206
7,Long Beach,LGB,CA,Long Beach Airport,1368,315,94.28,4.41,49.87,0.18,166.27,10,1,22814,6498,415,2536,19,13346,1,10,0,0,0,0,0,11,2.363636364,33.8118,-118.1472,Los Angeles,90807
7,Los Angeles,LAX,CA,Los Angeles International,19167,3686,1005.58,136.26,1206.14,10.28,1327.72,120,11,223420,73281,9551,47893,452,92243,4,13,0,0,0,0,0,17,2.588235294,34.0235,-118.2912,Los Angeles,90007
7,Los Angeles,LAX,CA,Los Angeles International,19167,3686,1005.58,136.26,1206.14,10.28,1327.72,120,11,223420,73281,9551,47893,452,92243,0,10,0,0,0,0,0,10,2,33.9382,-118.3865,Los Angeles,90045
7,Louisville,SDF,KY,Louisville Muhammad Ali International,880,209,72.51,4.22,44.25,0,88.02,10,0,12138,4683,309,2094,0,5052,1,4,0,0,30,0,0,35,1.571428571,38.228,-85.6637,Jefferson,40205
7,Lubbock,LBB,TX,Lubbock Preston Smith International,337,60,13.42,1.84,9.41,0,35.33,2,3,2334,571,54,249,0,1460,0,0,1,0,36,0,2,39,1.641025641,33.6637,-101.8206,Lubbock,79403
7,Manchester,MHT,NH,Manchester-Boston Regional,540,162,47.33,1.61,25.79,0,87.26,7,0,8980,3036,66,1325,0,4553,0,2,0,0,32,0,0,34,1.529411765,42.9296,-71.4356,Rockingham,3103
7,Medford,MFR,OR,Rogue Valley International - Medford,304,50,14.97,0.8,12.72,0,21.51,0,0,2698,705,16,412,0,1565,0,0,0,0,1,0,0,1,1,42.375,-122.877,Jackson,97504
7,Melbourne,MLB,FL,Melbourne International,136,21,12.04,0.61,2.52,0,5.83,1,0,1078,571,28,210,0,269,0,4,0,1,66,0,0,71,1.38028169,28.0997,-80.6356,Brevard,32901
7,Memphis,MEM,TN,Memphis International,1304,314,109.41,25.98,66.91,0,111.69,17,1,21603,7971,2259,2831,0,8542,0,2,0,0,41,0,0,43,1.488372093,35.0564,-89.9863,Shelby,38118
7,Meridian,MEI,MS,Key Field,93,36,12.91,0,3.28,0,19.81,2,0,5578,2321,0,1215,0,2042,0,14,0,2,42,0,0,58,2.017241379,32.3347,-88.7511,Lauderdale,39307
7,Meridian,MEI,MS,Key Field,93,36,12.91,0,3.28,0,19.81,2,0,5578,2321,0,1215,0,2042,0,25,0,0,43,0,0,68,2.014705882,32.5521,-88.5556,Lauderdale,39309
7,Miami,MIA,FL,Miami International,5847,1485,430.99,62.53,472.51,2.08,516.87,99,21,100535,32713,5018,20492,206,42106,0,2,0,0,98,0,1,101,1.415841584,25.788,-80.3169,Miami-Dade,33122
7,Miami,MIA,FL,Miami International,5847,1485,430.99,62.53,472.51,2.08,516.87,99,21,100535,32713,5018,20492,206,42106,2,3,0,4,78,0,0,87,1.333333333,25.6423,-80.4347,Miami-Dade,33186
7,Milwaukee,MKE,WI,General Mitchell International,2684,614,196.23,14.89,114.01,0.68,288.18,36,2,37376,13280,1148,5063,14,17871,0,1,0,0,32,0,0,33,1.393939394,42.955,-87.9044,Milwaukee,53207
7,Milwaukee,MKE,WI,General Mitchell International,2684,614,196.23,14.89,114.01,0.68,288.18,36,2,37376,13280,1148,5063,14,17871,0,5,0,0,30,0,0,35,1.6,43.1096,-88.0305,Milwaukee,53225
7,Minneapolis,MSP,MN,Minneapolis-St Paul International,12625,1835,543.9,60.52,523.84,3.96,702.78,57,20,131537,51432,5469,23090,571,50975,0,8,0,1,23,0,0,32,1.8125,45.1426,-93.2127,Anoka,55449
7,Minneapolis,MSP,MN,Minneapolis-St Paul International,12625,1835,543.9,60.52,523.84,3.96,702.78,57,20,131537,51432,5469,23090,571,50975,1,11,0,0,28,0,0,40,2.075,45.0625,-93.3508,Hennepin,55429
7,Minneapolis,MSP,MN,Minneapolis-St Paul International,12625,1835,543.9,60.52,523.84,3.96,702.78,57,20,131537,51432,5469,23090,571,50975,0,4,0,1,37,0,0,42,1.523809524,44.8854,-93.2313,Hennepin,55450
7,Minot,MOT,ND,Minot International,112,18,6.01,0,3.69,0,8.3,4,0,1073,317,0,104,0,652,0,2,0,0,15,0,0,17,1.352941176,48.252,-101.2689,Ward,58703
7,Missoula,MSO,MT,Missoula International,311,43,18.78,2.75,8.84,0,12.64,3,2,3345,1568,208,279,0,1290,1,8,0,0,6,0,0,15,1.866666667,46.9208,-114.0925,Missoula,59808
7,Mobile,MOB,AL,Mobile Regional,366,79,30.76,2.28,15.7,0,30.25,4,0,4702,1876,201,672,0,1953,0,1,0,2,80,0,0,83,1.409638554,30.6268,-88.0681,Mobile,36615
7,Mobile,MOB,AL,Mobile Regional,366,79,30.76,2.28,15.7,0,30.25,4,0,4702,1876,201,672,0,1953,2,3,0,2,73,0,0,80,1.3375,30.6883,-88.2456,Mobile,36608
7,Monroe,MLU,LA,Monroe Regional,166,31,14.42,1,4.6,0,10.98,2,0,2206,920,24,147,0,1115,0,19,0,0,32,0,0,51,1.68627451,32.5156,-92.0299,Ouachita,71203
7,Monterey,MRY,CA,Monterey Regional,235,44,12.01,0,9.78,0,22.21,3,2,2329,875,0,251,0,1203,0,7,0,0,0,0,0,7,2.857142857,36.5905,-121.8487,Monterey,93940
7,Monterey,MRY,CA,Monterey Regional,235,44,12.01,0,9.78,0,22.21,3,2,2329,875,0,251,0,1203,0,34,0,0,0,0,0,34,3.764705882,36.6005,-121.8714,Monterey,93943
7,Montgomery,MGM,AL,Montgomery Regional,27,6,2.85,0,3.15,0,0,0,0,274,202,0,72,0,0,0,3,0,1,60,0,0,64,1.328125,32.3829,-86.3658,Montgomery,36112
7,Mosinee,CWA,WI,Central Wisconsin,135,45,15.83,2.14,6.22,0,20.81,9,0,3559,1402,229,301,0,1627,1,9,0,0,25,0,0,35,1.914285714,44.7794,-89.671,Marathon,54455
7,Myrtle Beach,MYR,SC,Myrtle Beach International,722,105,17.59,2.27,63.52,0,21.62,13,0,6591,1175,82,4080,0,1254,1,2,0,0,36,0,1,40,1.4,33.6797,-78.9283,Horry,29577
7,Nantucket,ACK,MA,Nantucket Memorial,184,42,16.45,8.16,9.88,0,7.51,3,0,3395,1422,778,571,0,624,1,40,0,0,12,0,0,53,3.264150943,41.253,-70.061,Nantucket,2554
7,Nashville,BNA,TN,Nashville International,4914,1122,364.73,31.87,196.44,1.06,527.92,33,9,65508,21964,2227,7984,47,33286,0,6,0,0,46,0,0,52,1.5,36.1189,-86.6892,Davidson,37217
7,New Orleans,MSY,LA,Louis Armstrong New Orleans International,3954,1035,304.27,47.07,253.74,0,429.91,33,11,58158,16478,3776,12580,0,25324,1,6,0,0,18,0,0,25,1.48,29.9333,-90.1333,Orleans,70118
7,New Orleans,MSY,LA,Louis Armstrong New Orleans International,3954,1035,304.27,47.07,253.74,0,429.91,33,11,58158,16478,3776,12580,0,25324,0,4,0,2,60,0,0,66,1.46969697,30.0494,-90.0289,Orleans,70126
7,New Orleans,MSY,LA,Louis Armstrong New Orleans International,3954,1035,304.27,47.07,253.74,0,429.91,33,11,58158,16478,3776,12580,0,25324,0,1,0,8,26,0,1,36,1.416666667,29.9526,-90.0826,Orleans,70112
7,New York,JFK,NY,John F. Kennedy International,8464,2639,506.6,74.52,1245.66,8.5,803.71,192,34,229643,45982,6543,99646,604,76868,1,0,0,97,54,0,0,152,1.184210526,40.7012,-74.009,New York,10004
7,New York,JFK,NY,John F. Kennedy International,8464,2639,506.6,74.52,1245.66,8.5,803.71,192,34,229643,45982,6543,99646,604,76868,0,10,0,1,34,0,0,45,1.733333333,40.779,-73.9692,New York,10024
7,New York,LGA,NY,LaGuardia,7858,2555,466.49,125.92,1323.04,1.66,637.87,320,67,218491,47993,11052,104157,82,55207,1,0,0,97,54,0,0,152,1.184210526,40.7012,-74.009,New York,10004
7,New York,LGA,NY,LaGuardia,7858,2555,466.49,125.92,1323.04,1.66,637.87,320,67,218491,47993,11052,104157,82,55207,0,10,0,1,34,0,0,45,1.733333333,40.779,-73.9692,New York,10024
7,Newark,EWR,NJ,Newark Liberty International,9988,3281,433.7,143.82,1918.58,0.39,784.49,328,38,310720,44280,15016,177384,15,74025,0,1,0,2,53,0,0,56,1.232142857,40.6827,-74.1693,Union,7114
7,Niagara Falls,IAG,NY,Niagara Falls International,45,12,0,2.36,8.34,0,1.3,2,0,946,0,280,616,0,50,0,22,0,1,58,0,0,81,1.716049383,43.1083,-78.9382,Niagara,14304
7,Norfolk,ORF,VA,Norfolk International,1017,219,80.73,11.69,37.07,0,89.52,12,3,12913,4577,610,2294,0,5432,0,7,0,1,36,0,0,44,1.568181818,36.9375,-76.2893,Norfolk,23511
7,Oakland,OAK,CA,Metropolitan Oakland International,4492,782,203.36,10.16,128.42,3.3,436.75,56,2,39701,10188,695,5285,171,23362,0,0,0,0,1,0,0,1,1,37.7178,-122.2329,Alameda,94621
7,Oklahoma City,OKC,OK,Will Rogers World,1317,328,114.59,12.89,49.66,0,150.87,4,2,18206,6035,966,2303,0,8902,0,0,0,0,18,0,1,19,1.315789474,35.3886,-97.6003,Oklahoma,73159
7,Omaha,OMA,NE,Eppley Airfield,1752,440,135.68,17.4,72.05,0.5,214.39,24,1,27399,8902,2401,2456,11,13629,1,6,0,2,54,0,0,63,1.46031746,41.4148,-96.109,Washington,68142
7,Omaha,OMA,NE,Eppley Airfield,1752,440,135.68,17.4,72.05,0.5,214.39,24,1,27399,8902,2401,2456,11,13629,0,15,0,1,39,0,0,55,1.745454545,41.196,-96.1123,Douglas,68137
7,Omaha,OMA,NE,Eppley Airfield,1752,440,135.68,17.4,72.05,0.5,214.39,24,1,27399,8902,2401,2456,11,13629,0,7,0,0,28,0,0,35,1.457142857,41.3119,-95.9018,Douglas,68110
7,Ontario,ONT,CA,Ontario International,1746,386,127.32,8.63,56.87,0.58,192.6,16,3,22371,8246,848,2167,25,11085,0,36,0,0,1,0,0,37,2.027027027,33.9753,-117.6361,San Bernardino,91710
7,Ontario,ONT,CA,Ontario International,1746,386,127.32,8.63,56.87,0.58,192.6,16,3,22371,8246,848,2167,25,11085,0,12,0,0,2,0,0,14,2,34.0532,-117.5768,San Bernardino,91761
7,Orlando,MCO,FL,Orlando International,11847,3040,830.9,114.08,867.5,4.48,1223.05,154,103,211745,57898,9276,45787,251,98533,0,10,0,2,89,0,0,101,1.514851485,28.4183,-81.3241,Orange,32827
7,Orlando,MCO,FL,Orlando International,11847,3040,830.9,114.08,867.5,4.48,1223.05,154,103,211745,57898,9276,45787,251,98533,0,5,0,0,60,0,0,65,1.461538462,28.5465,-81.3354,Orange,32803
7,Orlando,MCO,FL,Orlando International,11847,3040,830.9,114.08,867.5,4.48,1223.05,154,103,211745,57898,9276,45787,251,98533,2,2,0,1,51,0,0,56,1.285714286,28.615,-80.6945,Brevard,32815
7,Palm Springs,PSP,CA,Palm Springs International,487,104,26.43,2.47,16.45,0,58.64,1,1,8186,3707,135,713,0,3631,0,1,0,0,1,0,0,2,1.5,33.8222,-116.5043,Riverside,92262
7,Panama City,ECP,FL,Northwest Florida Beaches International,476,92,38.14,2.74,13.46,0,37.67,1,1,6114,2646,812,468,0,2188,0,16,0,0,92,0,0,108,1.740740741,30.349,-85.788,Bay,32409
7,Panama City,ECP,FL,Northwest Florida Beaches International,476,92,38.14,2.74,13.46,0,37.67,1,1,6114,2646,812,468,0,2188,0,1,0,0,108,0,0,109,1.155963303,30.0644,-85.5637,Bay,32403
7,Panama City,ECP,FL,Northwest Florida Beaches International,476,92,38.14,2.74,13.46,0,37.67,1,1,6114,2646,812,468,0,2188,0,3,0,2,77,0,0,82,1.207317073,30.0333,-85.5333,Bay,32403
7,Pellston,PLN,MI,Pellston Regional Airport of Emmet County,142,14,6.63,0.64,2.98,0,3.75,2,3,2268,1830,14,75,0,349,0,12,0,1,28,0,0,41,2.073170732,45.5644,-84.7929,Emmet,49769
7,Pensacola,PNS,FL,Pensacola International,533,99,38.37,5.87,17.73,0,37.03,1,2,4037,1346,421,546,0,1724,0,2,0,1,71,0,0,74,1.432432432,30.3564,-87.3233,Escambia,32508
7,Pensacola,PNS,FL,Pensacola International,533,99,38.37,5.87,17.73,0,37.03,1,2,4037,1346,421,546,0,1724,0,5,0,2,76,0,0,83,1.325301205,30.4781,-87.1869,Escambia,32504
7,Peoria,PIA,IL,General Downing - Peoria International,294,79,20.79,2,20.89,0,35.32,7,0,6783,1850,193,1816,0,2924,0,2,0,0,32,0,0,34,1.617647059,40.6675,-89.6839,Peoria,61607
7,Philadelphia,PHL,PA,Philadelphia International,6504,1757,394.4,98.47,768.48,1.53,494.11,142,15,124420,27647,8886,50366,287,37234,0,1,0,1,57,0,0,59,1.389830508,39.8733,-75.2268,Delaware,19153
7,Philadelphia,PHL,PA,Philadelphia International,6504,1757,394.4,98.47,768.48,1.53,494.11,142,15,124420,27647,8886,50366,287,37234,0,4,0,1,58,0,0,63,1.523809524,40.0789,-75.0134,Philadelphia,19114
7,Phoenix,PHX,AZ,Phoenix Sky Harbor International,13265,2436,733.35,82.95,523.2,5.23,1091.29,96,59,136967,46833,5800,19264,272,64798,0,3,0,0,16,0,0,19,1.368421053,33.6903,-112.0662,Maricopa,85024
7,Phoenix,PHX,AZ,Phoenix Sky Harbor International,13265,2436,733.35,82.95,523.2,5.23,1091.29,96,59,136967,46833,5800,19264,272,64798,0,0,0,0,23,0,0,23,1.130434783,33.4277,-112.0038,Maricopa,85034
7,Pittsburgh,PIT,PA,Pittsburgh International,2689,680,231.47,27.57,135.92,0,285.04,35,1,44498,14530,2974,6291,0,20703,0,8,0,2,67,0,0,77,1.493506494,40.4814,-80.2083,Allegheny,15231
7,Plattsburgh,PBG,NY,Plattsburgh International,39,6,0,0,5,0,1,1,0,345,0,0,314,0,31,0,9,0,1,51,0,0,61,1.655737705,44.6509,-73.4681,Clinton,12903
7,Pocatello,PIH,ID,Pocatello Regional,80,7,2.97,0,0.48,0,3.55,0,0,492,330,0,12,0,150,1,0,0,0,5,0,0,6,1.5,42.9203,-112.5711,Power,83204
7,Portland,PDX,OR,Portland International,6043,987,284.08,27.6,239.53,2.05,433.73,21,6,56896,17251,2784,9338,153,27370,0,0,0,0,1,0,0,1,1,45.5958,-122.6092,Multnomah,97218
7,Portland,PWM,ME,Portland International Jetport,677,185,67.12,4.15,40.65,0,73.08,23,3,14016,4600,460,3293,0,5663,1,6,0,1,22,0,0,30,1.733333333,43.6424,-70.3044,Cumberland,4102
7,Rapid City,RAP,SD,Rapid City Regional,432,62,19.27,1.09,13.94,0,27.7,4,2,4197,1711,36,494,0,1956,0,1,0,1,21,0,1,24,1.291666667,44.0459,-103.0544,Pennington,57703
7,Rapid City,RAP,SD,Rapid City Regional,432,62,19.27,1.09,13.94,0,27.7,4,2,4197,1711,36,494,0,1956,0,1,0,1,39,0,1,42,1.142857143,44.0727,-103.2108,Pennington,57701
7,Redding,RDD,CA,Redding Municipal,93,18,3.14,0,2.08,0,12.78,0,0,1196,163,0,75,0,958,3,2,0,0,0,0,0,5,3.2,40.5146,-122.2977,Shasta,96002
7,Reno,RNO,NV,Reno/Tahoe International,1454,336,107.87,5.7,50.43,0.64,171.37,6,4,17413,5406,425,1846,14,9722,0,2,0,0,14,0,1,17,1.294117647,39.5078,-119.7682,Washoe,89502
7,Reno,RNO,NV,Reno/Tahoe International,1454,336,107.87,5.7,50.43,0.64,171.37,6,4,17413,5406,425,1846,14,9722,1,1,0,0,13,0,0,15,1.4,39.6682,-119.8764,Washoe,89506
7,Rhinelander,RHI,WI,Rhinelander/Oneida County,62,5,1.86,0.22,0.78,0,2.14,0,0,182,72,5,18,0,87,0,27,0,0,27,0,0,54,2.648148148,45.6317,-89.4822,Oneida,54501
7,Richmond,RIC,VA,Richmond International,1336,393,147.87,24.1,83.29,2.64,135.1,28,3,30300,11453,1827,3901,100,13019,0,0,0,0,30,0,0,30,1.233333333,37.5115,-77.3234,Henrico,23250
7,Roanoke,ROA,VA,Roanoke Blacksburg Regional Woodrum Field,162,36,9.62,0.83,5.19,0,20.36,1,1,1919,519,35,215,0,1150,1,0,0,0,28,0,0,29,1.379310345,37.3169,-79.9742,Roanoke City,24019
7,Rochester,ROC,NY,Greater Rochester International,730,157,60.42,8.4,27.06,0,61.13,28,0,10691,4636,605,1312,0,4138,0,1,0,0,47,0,0,48,1.416666667,43.1167,-77.6767,Monroe,14624
7,Rochester,RST,MN,Rochester International,366,97,28.29,1.05,26.74,0,40.91,9,0,6603,2500,54,1206,0,2843,9,0,0,5,0,0,0,14,2.928571429,44.0206,-92.4829,Olmsted,55902
7,Rochester,RST,MN,Rochester International,366,97,28.29,1.05,26.74,0,40.91,9,0,6603,2500,54,1206,0,2843,0,7,0,1,21,0,0,29,1.689655172,43.9042,-92.4917,Olmsted,55902
7,Rock Springs,RKS,WY,Southwest Wyoming Regional,56,8,0.53,0,2.17,0,5.3,1,1,434,12,0,42,0,380,0,0,0,0,19,0,0,19,1,41.5945,-109.0528,Sweetwater,82901
7,Roswell,ROW,NM,Roswell International Air Center,31,3,0,0,2.03,0,0.97,0,0,90,0,0,57,0,33,2,2,0,0,18,0,0,22,1.590909091,33.3074,-104.5082,Chaves,88203
7,Sacramento,SMF,CA,Sacramento International,3993,779,230.99,22.1,95.46,0.73,429.72,26,2,44206,12913,1851,3842,20,25580,0,1,0,0,0,0,0,1,2,38.7007,-121.5948,Sacramento,95837
7,Salt Lake City,SLC,UT,Salt Lake City International,10001,1349,428.08,53.17,245.45,6.24,616.08,16,7,97218,38653,3896,9597,228,44844,4,0,0,0,15,0,1,20,1.9,40.7707,-111.965,Salt Lake,84116
7,San Angelo,SJT,TX,San Angelo Regional/Mathis Field,93,11,5.54,0,1.46,0,4,0,0,1176,850,0,77,0,249,2,1,0,1,27,0,1,32,1.4375,31.3514,-100.4939,Tom Green,76904
7,San Antonio,SAT,TX,San Antonio International,2961,724,242.49,36.86,101.53,0.61,342.5,20,0,43419,12501,2648,4897,14,23359,0,0,0,0,3,0,0,3,1,29.5337,-98.4698,Bexar,78216
7,San Antonio,SAT,TX,San Antonio International,2961,724,242.49,36.86,101.53,0.61,342.5,20,0,43419,12501,2648,4897,14,23359,0,1,0,0,8,0,0,9,1.333333333,29.3389,-98.4717,Bexar,78214
7,San Diego,SAN,CA,San Diego International,7874,1442,443.71,51.04,280.59,5.3,661.33,46,6,78992,23611,4678,11045,183,39475,0,15,0,0,3,0,0,18,1.833333333,32.8157,-117.1396,San Diego,92123
7,San Diego,SAN,CA,San Diego International,7874,1442,443.71,51.04,280.59,5.3,661.33,46,6,78992,23611,4678,11045,183,39475,1,2,0,0,1,0,0,4,2.25,32.8645,-117.1366,San Diego,92145
7,San Diego,SAN,CA,San Diego International,7874,1442,443.71,51.04,280.59,5.3,661.33,46,6,78992,23611,4678,11045,183,39475,1,2,0,0,3,0,0,6,1.833333333,32.6922,-117.2098,San Diego,92135
7,San Diego,SAN,CA,San Diego International,7874,1442,443.71,51.04,280.59,5.3,661.33,46,6,78992,23611,4678,11045,183,39475,0,2,0,0,1,0,0,3,1.666666667,32.7339,-117.1845,San Diego,92101
7,San Diego,SAN,CA,San Diego International,7874,1442,443.71,51.04,280.59,5.3,661.33,46,6,78992,23611,4678,11045,183,39475,1,17,0,0,2,0,0,20,2.1,32.5723,-116.9802,San Diego,92154
7,San Francisco,SFO,CA,San Francisco International,15785,3647,721.04,130.32,1431.08,7.71,1356.85,86,15,242089,64727,11009,71509,290,94554,1,0,0,0,0,0,0,1,4,37.6196,-122.3656,San Mateo,94128
7,San Jose,SJC,CA,Norman Y. Mineta San Jose International,4268,780,239.52,19.02,89.21,0.22,432.05,19,2,38927,11658,1539,3713,11,22006,1,1,0,0,0,0,0,2,3,37.3329,-121.8198,Santa Clara,95122
